PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Proud, R; Cox, MJ; Wotherspoon, S; Brierley, AS				Proud, Roland; Cox, Martin J.; Wotherspoon, Simon; Brierley, Andrew S.			A method for identifying Sound Scattering Layers and extracting key characteristics	METHODS IN ECOLOGY AND EVOLUTION												Mid-trophic level water-column (pelagic) marine communities comprise millions of tonnes of zooplankton and micronekton that form dense and geographically extensive layers, known as sound scattering layers (SSLs) when observed acoustically. SSLs are ubiquitous in the global ocean, and individual layers can span entire ocean basins. Many SSLs exhibit clear diel vertical migration behaviour. Vertical migrations contribute substantially to the biological pump', such that SSLs have important global biogeochemical roles: SSLs are important conduits for vertical energy and nutrient flow. Ship-based remote sensing of SSLs using acoustic instruments (echosounders) enables their shape and density to be quantified, but despite SSLs being discovered in the 1940s, there is no consistent method for identifying or characterising SSLs. This hampers ecological and biogeographical studies of SSLs. We have developed an automated and reproducible method for SSL identification and characterisation, the sound scattering layer extraction method (SSLEM). It functions independently of echosounder frequency and the spatial scale (vertical and horizontal) of the data. Here we demonstrate the SSLEM through its application to identify SSLs in data gathered to a depth of 1000m using 38 kHz hull-mounted echosounders in the south-west Indian Ocean and Tasman Sea. SSLs were identified in the water column as horizontally extensive echoes that were above background noise. For each identified SSL, a set of 9 quantitative SSL metrics' (describing their shape, dynamics and acoustic backscattering distribution) were determined, enabling inferences to be made concerning the spatial arrangement, distribution and heterogeneity of the biological community. The method was validated by comparing its output to a set of visually derived SSL metrics that were evaluated independently by 8 students. The SSLEM outperformed the by-eye analysis, identifying three times the number of SSLs and with greater validity; 95% of SSLs identified by the SSLEM were deemed valid, compared to 75% by the students. In the same way that data obtained from satellites have enabled the study and characterisation of global phytoplankton distribution and production, we envisage that the SSLEM will facilitate robust, repeatable and quantitative analysis of the growing body of SSL observations arising from underway-acoustic observations, enhancing our understanding of global ocean function.					Proud, Roland/0000-0002-8647-5562												2041-210X	2041-2096				OCT	2015	6	10					1190	1198		10.1111/2041-210X.12396								WOS:000362916000008						
J	Dowdeswell, JA; Hogan, KA; Arnold, NS; Mugford, RI; Wells, M; Hirst, JPP; Decalf, C				Dowdeswell, Julian A.; Hogan, Kelly A.; Arnold, Neil S.; Mugford, Ruth I.; Wells, Martin; Hirst, J. Philip P.; Decalf, Carole			Sediment-rich meltwater plumes and ice-proximal fans at the margins of modern and ancient tidewater glaciers: Observations and modelling	SEDIMENTOLOGY												Turbid meltwater plumes and ice-proximal fans occur where subglacial streams reach the grounded marine margins of modern and ancient tidewater glaciers. However, the spacing and temporal stability of these subglacial channels is poorly understood. This has significant implications for understanding the geometry and distribution of Quaternary and ancient ice-proximal fans that can form important aquifers and hydrocarbon reservoirs. Remote-sensing and numerical-modelling techniques are applied to the 200km long marine margin of a Svalbard ice cap, Austfonna, to quantify turbid meltwater-plume distribution and predict its temporal stability. Results are combined with observations from geophysical data close to the modern ice front to refine existing depositional models for ice-proximal fans. Plumes are spaced ca 3km apart and their distribution along the ice front is stable over decades. Numerical modelling also predicts the drainage pattern and meltwater discharge beneath the ice cap; modelled water-routing patterns are in reasonable agreement with satellite-mapped plume locations. However, glacial retreat of several kilometres over the past 40years has limited build-up of significant ice-proximal fans. A single fan and moraine ridge is noted from marine-geophysical surveys. Closer to the ice front there are smaller recessional moraines and polygonal sediment lobes but no identifiable fans. Schematic models of ice-proximal deposits represent varying glacier-terminus stability: (i) stable terminus where meltwater sedimentation produces an ice-proximal fan; (ii) quasi-stable terminus, where glacier readvance pushes or thrusts up ice-proximal deposits into a morainal bank; and (iii) retreating terminus, with short still-stands, allowing only small sediment lobes to build up at melt-stream portals. These modern investigations are complemented with outcrop and subsurface observations and numerical modelling of an ancient, Ordovician glacial system. Thick turbidite successions and large fans in the Late Ordovician suggest either high-magnitude events or sustained high discharge, consistent with a relatively mild palaeo-glacial setting for the former North African ice sheet.																	0037-0746	1365-3091				OCT	2015	62	6					1665	1692		10.1111/sed.12198								WOS:000362555200006						
J	Solanki, HU; Bhatpuria, D; Chauhan, P				Solanki, H. U.; Bhatpuria, Dhyey; Chauhan, Prakash			Signature analysis of satellite derived SSHa, SST and chlorophyll concentration and their linkage with marine fishery resources	JOURNAL OF MARINE SYSTEMS												This study aims to understand patterns, persistence and interrelationship between satellite derived oceanic variables. Time series near-synchronous sea surface height anomaly (SSHa), chlorophyll-a concentration (CC) and sea surface temperature (SST) derived from Topex/Poseidon altimeter, Oceansat-OCM and NOAA-AVHRR, respectively, were used for integrative signature analysis. Three dimensional surface and two dimensional spatial profiles of these variables were generated to understand the spatio-temporal variability. SST and SSHa were co-varying and CC shows an inverse correlation. The time series data analysis indicated bio-physical closely coupled processes. The patterns of variability in CC signatures were found to be associated with SSHa and SST signatures. High fish catch in terms of CPUE (catch-per-unit-effort) were found in low SSHa and corresponding high chlorophyll concentration area during the year 1998-2004 in the Northern Arabian Sea. SSHa signatures were detected earlier than CC and SST. Lower SSHa signatures were inferred as advanced information of the occurrence of productive sites in near future. This study would be useful to understand large scale bio-physical coupled processes for fishery resources exploration. (C) 2015 Elsevier B.V. All rights reserved.																	0924-7963	1879-1573				OCT	2015	150						12	21		10.1016/j.jmarsys.2015.05.004								WOS:000361862600002						
J	Agirbas, E; Martinez-Vicente, V; Brewin, RJW; Racault, MF; Airs, RL; Llewellyn, CA				Agirbas, Ertugrul; Martinez-Vicente, Victor; Brewin, Robert J. W.; Racault, Marie-Fanny; Airs, Ruth L.; Llewellyn, Carole A.			Temporal changes in total and size-fractioned chlorophyll-a in surface waters of three provinces in the Atlantic Ocean (September to November) between 2003 and 2010	JOURNAL OF MARINE SYSTEMS												Phytoplankton total chlorophyll concentration (TCHLa) and phytoplankton size structure are two important ecological indicators in biological oceanography. Using high performance liquid chromatography (HPLC) pigment data, collected from surface waters along the Atlantic Meridional Transect (AMT), we examine temporal changes in TCHLa and phytoplankton size class (PSC: micro-, nano- and pico-phytoplankton) between 2003 and 2010 (September to November cruises only), in three ecological provinces of the Atlantic Ocean. The HPLC data indicate no significant change in TCHLa in northern and equatorial provinces, and an increase in the southern province. These changes were not significantly different to changes in TCHLa derived using satellite ocean-colour data over the same study period. Despite no change in AMT TCHLa in northern and equatorial provinces, significant differences in PSC were observed, related to changes in key diagnostic pigments (fucoxanthin, peridinin, 19'-hexanoyloxyfucoxanthin and zeaxanthin), with an increase in small cells (nano- and picophytoplankton) and a decrease in larger cells (micro-phytoplankton). When fitting a three-component model of phytoplankton size structure - designed to quantify the relationship between PSC and TCHLa to each AMT cruise, model parameters varied over the study period. Changes in the relationship between PSC and TCHLa have wide implications in ecology and marine biogeochemistry, and provide key information for the development and use of empirical ocean-colour algorithms. Results illustrate the importance of maintaining a time-series of in-situ observations in remote regions of the ocean, such as that acquired in the AMT programme. (C) 2015 Elsevier B.V. All rights reserved.				Racault, Marie-Fanny/D-7190-2016	Racault, Marie-Fanny/0000-0002-7584-2515; Brewin, Robert/0000-0001-5134-8291; Martinez-Vicente, Victor/0000-0003-3492-583X; Airs, Ruth/0000-0003-0861-742X												0924-7963	1879-1573				OCT	2015	150						56	65		10.1016/j.jmarsys.2015.05.008								WOS:000361862600006						
J	Almalki, KA; Ailleres, L; Betts, PG; Bantan, RA				Almalki, Khalid A.; Ailleres, Laurent; Betts, Peter G.; Bantan, Rashad A.			Evidence for and relationship between recent distributed extension and halokinesis in the Farasan Islands, southern Red Sea, Saudi Arabia	ARABIAN JOURNAL OF GEOSCIENCES												This paper presents a structural evolution study of the Farasan Bank using an integration of field work, remote sensing data, and regional Bouguer gravity data interpretation. The architecture of the Farasan Islands is influenced by normal faults parallel to the Red Sea rift axis delineating a series of graben and asymmetric half-graben structures as well as salt domes. Geological data suggest that the negative gravity anomaly over the Farasan Bank reflects thick salt deposits. The gravity data shows a general NW-SE trend with the main negative anomaly coincident with the Farasan Islands. Gravity data together with seismic reflection data suggest that salt diapirs are elongated and parallel to the main rift orientation (NW-SE). This indicates that salt deposition and diapirism was controlled by rift-related basement structures. Forward modeling of gravity data constrained by marine seismic reflection interpretation reveals that the evaporites directly overlie the basement in most places. No pre-evaporite formation was detected. Integration of the modeling with field observations and interpretations suggests that the Farasan Islands are in an area of active extension. Extension and salt diapirism on the flank of the mid-ocean ridge is likely to be synchronous with renewed spreading at 5 Ma.					Betts, Peter/0000-0002-2088-7433; Ailleres, Laurent/0000-0002-1897-4394												1866-7511	1866-7538				OCT	2015	8	10					8753	8766		10.1007/s12517-015-1792-9								WOS:000361829800077						
J	Knaeps, E; Ruddick, KG; Doxaran, D; Dogliotti, AI; Nechad, B; Raymaekers, D; Sterckx, S				Knaeps, E.; Ruddick, K. G.; Doxaran, D.; Dogliotti, A. I.; Nechad, B.; Raymaekers, D.; Sterckx, S.			A SWIR based algorithm to retrieve total suspended matter in extremely turbid waters	REMOTE SENSING OF ENVIRONMENT												In ocean colour remote sensing, the use of Near Infra Red (NIR) spectral bands for the retrieval of Total Suspended Matter (TSM) concentration in turbid and highly turbid waters has proven to be successful. In extremely turbid waters (TSM > 100 mg L-1) however, these bands are less sensitive to increases in TSM. Here it is proposed to use Short Wave Infra Red (SWIR) spectral bands between 1000 and 1300 nm for these extreme cases. This SWIR spectral region is subdivided into two regions, SWIR-I (1000 nm to 1200 nm) and SWIR-II (1200 nm to 1300 nm) which correspond to local minima in the pure water absorption spectrum. For both spectral regions the water reflectance signal was measured in situ with an ASD spectrometer in three different extremely turbid estuarine sites: Scheldt (Belgium), Gironde (France), and Rio de la Plata (Argentina), along with the TSM concentration. A measurable water reflectance was observed for all sites in SWIR-I, while in the SWIR-II region the signal was not significant compared to the Signal-to-Noise Ratio (SNR) of current Ocean Colour (OC) sensors. For the spectral band at 1020 nm (present in Ocean and Land Colour Instrument - OLCI, onboard Sentinel-3) and at 1071 nm, an empirical single band TSM algorithm is defined which is valid for both the Gironde and Scheldt estuarine sites. This means that a single algorithm can be applied for both sites without expensive recalibration. The relationship between TSM and SWIR reflectance at 1020 and 1071 nm is linear and did not show any saturation for the concentrations measured here (up to 1400 mg L-1), while saturation was observed for the NIR wavelengths, as expected. Hence, for extremely turbid waters it is advised to switch from NIR to SWIR4 wavelengths to estimate TSM concentration. This was demonstrated for an airborne hyperspectral dataset (Airborne Prism Experiment, APEX) from the Gironde estuary having several spectral bands in the SVVIR-I. The empirical single band SWIR TSM algorithm was applied to the atmospherically corrected scene providing a TSM concentration map of the Gironde from mouth to more upstream with concentrations expected in this region ranging from a few to several hundreds mg L-1. These results, i.e. the existence of a single relationship for the Scheldt and Gironde, not showing any decrease of sensitivity, highlights the importance of having SWIR bands in future ocean colour sensors for studying extremely turbid rivers, coastal areas and estuaries in the world. A further implication of these results is that there is a TSM limit for application of atmospheric correction algorithms which assume zero SWIR marine reflectance. That limit is defined here as function of wavelength and sensor noise level. (C) 2015 Elsevier Inc. All rights reserved.				Biblio, LOV/K-9251-2017													0034-4257	1879-0704				OCT	2015	168						66	79		10.1016/j.rse.2015.06.022								WOS:000361405500006						
J	Sa, C; D'Alimonte, D; Brito, AC; Kajiyama, T; Mendes, CR; Vitorino, J; Oliveira, PB; da Silva, JCB; Brotas, V				Sa, C.; D'Alimonte, D.; Brito, A. C.; Kajiyama, T.; Mendes, C. R.; Vitorino, J.; Oliveira, P. B.; da Silva, J. C. B.; Brotas, V.			Validation of standard and alternative satellite ocean-color chlorophyll products off Western Iberia	REMOTE SENSING OF ENVIRONMENT												Chlorophyll a concentration (Chl) product validation off the Western Iberian coast is here undertaken by directly comparing remote sensing data with in situ surface reference values. Both standard and recently developed alternative algorithms are considered for match-up data analysis. The investigated standard products are those produced by the MERIS (algal 1 and algal 2) and MODIS (OC3M) algorithms. The alternative data products include those generated within the CoastColour Project and Ocean Color Climate Change Initiative (OC-CCI) funded by ESA, as well as a neural net model trained with field measurements collected in the Atlantic off Portugal (MLPATLP). Statistical analyses showed that satellite Chl estimates tend to be larger than in situ reference values. The study also revealed that a non-uniform Chl distribution in the water column can be a concurring factor to the documented overestimation tendency when considering larger optical depth match-up stations. Among standard remote sensing products, MODIS OC3M and MERIS algal 2 yield the best agreement with in situ data. The performance of MLPATLP highlights the capability of regional solutions to further improve Chl retrieval by accounting for environmental specificities. Results also demonstrate the relevance of oceanographic regions such as the Nazare area to evaluate how complex hydrodynamic conditions can influence the quality of Chl products. (C) 2015 Elsevier Inc. All rights reserved.				D'Alimonte, Davide/I-6531-2013; Sa, Carolina/C-2268-2012; Scientific output, CIIMAR/E-5122-2012; Mendes, Carlos/I-1520-2012; Brito, Ana /F-4473-2011; Algarve, CCMAR/C-2603-2018; Scientific Productivity, CIIMAR/N-6498-2017; da Silva, Jose/B-9212-2008	D'Alimonte, Davide/0000-0001-7217-7057; Sa, Carolina/0000-0001-8252-4593; Scientific output, CIIMAR/0000-0001-6270-2153; Mendes, Carlos/0000-0001-6875-8860; Brito, Ana /0000-0001-6539-5830; Scientific Productivity, CIIMAR/0000-0002-3703-4402; da Silva, Jose/0000-0002-5453-3916												0034-4257	1879-0704				OCT	2015	168						403	419		10.1016/j.rse.2015.07.018								WOS:000361405500031						
J	Bell, TW; Cavanaugh, KC; Reed, DC; Siegel, DA				Bell, Tom W.; Cavanaugh, Kyle C.; Reed, Daniel C.; Siegel, David A.			Geographical variability in the controls of giant kelp biomass dynamics	JOURNAL OF BIOGEOGRAPHY												AimCoastal marine environments experience a wide range of biotic and abiotic forces that can limit and punctuate the geographical range and abundance of species through time. Determining the relative strengths and nonlinear effects of these processes is vital to understanding the biogeographical structures of species. There has been an ongoing discussion concerning the relative importance of these processes in controlling the dynamics of giant kelp, Macrocystis pyrifera, an important structure-forming species on shallow reefs in the eastern Pacific. We used novel spatial time-series that span nearly three decades to determine the dominant drivers of giant kelp canopy biomass and the temporal and spatial scales over which they operate across the dominant range of the giant kelp in North America. LocationNear-shore areas from Ano Nuevo, California, to the USA/Mexico border. MethodsWe employed empirical orthogonal functions to elucidate the primary drivers of giant kelp canopy biomass across space and time and then fit generalized additive and linear models to determine the nonlinear effect and relative importance of each of these potential drivers along the c. 1500-km study region over a 25-year period. ResultsWave disturbance, nitrate availability and the state of the North Pacific Gyre Oscillation were the most important environmental predictors of giant kelp canopy biomass, explaining 24.5%, 12.7% and 6.1% of the variance, respectively. Environmental drivers of canopy biomass exhibited profound spatial differences in relative effect sizes. Nonlinear effect shapes of each potential biomass driver were determined, which explained these spatial differences. Main conclusionsThese large-scale analyses help to reconcile the local-scale conclusions of canopy biomass dynamics across the California coastline and show that these dynamics differ predictably in space and time in accordance with local and regional differences in environmental drivers. By characterizing the nonlinear effects of these drivers, we identified spatio-temporal patterns of processes that cannot be detected by remote sensing.																	0305-0270	1365-2699				OCT	2015	42	10					2010	2021		10.1111/jbi.12550								WOS:000361181900019						
J	Amin, R; Penta, B; deRada, S				Amin, Ruhul; Penta, Bradley; deRada, Sergio			Occurrence and Spatial Extent of HABs on the West Florida Shelf 2002-Present	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS												Harmful algal blooms (HABs) can lead to severe economic and ecological impacts in coastal areas and can threaten marine life and human health. About three quarters of these toxic blooms are caused by dinoflagellate species. One dinoflagellate species, i.e., Karenia brevis, blooms nearly every year in the Gulf of Mexico, particularly on the West Florida Shelf (WFS), where these blooms cause millions of dollars in socioeconomic damage. In this letter, we use the red band difference (RBD) bloom detection technique for detection of low backscattering phytoplankton blooms, such as K. brevis, and conduct time-series analyses of the spatial extent of these blooms using Moderate Resolution Imaging Spectroradiometer (MODIS) monthly mean data spanning July 2002 (sensor inception) to September 2014. The time-series results show that the RBD successfully detects the documented HABs in the region, illustrating the seasonal and interannual variability, including the extensive blooms of 2005 and 2014.																	1545-598X	1558-0571				OCT	2015	12	10					2080	2084		10.1109/LGRS.2015.2448453								WOS:000359576400015						
J	Thys, TM; Ryan, JP; Dewar, H; Perle, CR; Lyons, K; O'Sullivan, J; Farwell, C; Howard, MJ; Weng, KC; Lavaniegos, BE; Gaxiola-Castro, G; Bojorquez, LEM; Hazen, EL; Bograd, SJ				Thys, Tierney M.; Ryan, John P.; Dewar, Heidi; Perle, Christopher R.; Lyons, Kady; O'Sullivan, John; Farwell, Charles; Howard, Michael J.; Weng, Kevin C.; Lavaniegos, Bertha E.; Gaxiola-Castro, Gilberto; Miranda Bojorquez, Luis Erasmo; Hazen, Elliott L.; Bograd, Steven J.			Ecology of the Ocean Sunfish, Mola mola, in the southern California Current System	JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY												The common ocean sunfish, Mola mola, occupies a unique position in the eastern Pacific Ocean and the California Current Large Marine Ecosystem (CCLME) as the world's heaviest, most fecund bony fish, and one of the most abundant gelativores. M. mola frequently occur as bycatch in fisheries worldwide and comprise the greatest portion of the bycatch in California's large-mesh drift gillnet fishery. In this first long-term tagging study of any ocean sunfish species in the eastern Pacific, 15 M. mola (99 cm to 200 cm total length) were tagged in the southern California Bight (SCB) between 2003 and 2010 using 14 satellite pop-off archival tags (PATs) and one Fastloc Mk10 GPS tag. Ten tags provided positional data for a cumulative dataset of 349 tracking days during the months of july through March. Thirteen tags provided temperature and depth data. All M. mola remained within similar to 300 km of the coast, and nearly all exhibited seasonal movement between the SCB and adjacent waters off northern and central Baja California, Mexico. No tagged individuals were tracked north of the SCB. Tag depth data showed diel vertical migration and occasional deep (>500 m) dives. Data from the Fastloc GPS tag allowed close examination of the relationship between the movements of the largest tagged ocean sunfish (2 m TL) and fine-scale oceanographic features. Near-instantaneous satellite sea surface temperature images showed this individual associated with upwelling fronts along its migration path, which exceeded 800 km and ranged from 6 to 128 km from the coast. Tag depth data showed active use of the water column within the frontal zones. Synthetic aperture radar (SAR) images demonstrated that surface slicks, which often indicate convergent circulation, coincided with this type of front. Zooplankton tows in the southern region of tracking off central Baja California, Mexico revealed dense populations of salps toward the warm side of these fronts. Satellite tag and ecosystem data suggest that bio-physical interactions in coastal upwelling fronts create favorable foraging habitat. (C) 2015 The Authors. Published by Elsevier B.V.					Ryan, John/0000-0001-7954-5369; Hazen, Elliott/0000-0002-0412-7178; Weng, Kevin Chi-Ming/0000-0002-7069-7152												0022-0981	1879-1697				OCT	2015	471						64	76		10.1016/j.jembe.2015.05.005								WOS:000359167700009						
